full_address;address;name;lat;lng;data;alvara;cdb_idx
RUA MARILIA DE DIRCEU, 145, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA MARILIA DE DIRCEU, 145, LOURDES, Belo Horizonte, Minas Gerais, Brasil;53.018.282 FELIPE BELISARIO SANTANA;-19.9341541;-43.9461057;27-11-2023;NÃO;-1
RUA BONFIM, 830, nan, BONFIM, Belo Horizonte, Minas Gerais, Brasil;RUA BONFIM, 830, BONFIM, Belo Horizonte, Minas Gerais, Brasil;53.039.959 NEWTON JONES RODRIGUES DE JESUS;-19.9101045;-43.9485308;29-11-2023;NÃO;-1
RUA GERSON COELHO, 300, nan, BARREIRO, Belo Horizonte, Minas Gerais, Brasil;RUA GERSON COELHO, 300, BARREIRO, Belo Horizonte, Minas Gerais, Brasil;24.945.808 RAFAELLA DA ROCHA DE MORO;-19.9760474;-44.0233489;30-11-2023;NÃO;-1
AVE GETULIO VARGAS, 1714, LOJA: 1, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;AVE GETULIO VARGAS, 1714, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;ZAS EMPREENDIMENTOS LTDA;;;05-12-2023;SIM;-1
RUA CONDE D'EU, 142, CONJ, VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;RUA CONDE D'EU, 142, VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;52.930.652 JUAN CARLOS MELO MUNIZ;-19.9093894;-43.8972664;19-11-2023;NÃO;-1
RUA HERMENEGILDO CHAVES MONZECA, 35, LOJA, TUPI A, Belo Horizonte, Minas Gerais, Brasil;RUA HERMENEGILDO CHAVES MONZECA, 35, TUPI A, Belo Horizonte, Minas Gerais, Brasil;52.931.239 NELI MAIER DE AQUINO;;;19-11-2023;NÃO;-1
RUA SERGIPE, 1095, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA SERGIPE, 1095, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;53.020.815 MARCIO BRIAN DE ASSIS SOARES;-19.9360333;-43.9376644;27-11-2023;SIM;-1
AVE PROFESSOR MARIO WERNECK, 3379, LOJA: 1,2,3 e 4, BURITIS, Belo Horizonte, Minas Gerais, Brasil;AVE PROFESSOR MARIO WERNECK, 3379, BURITIS, Belo Horizonte, Minas Gerais, Brasil;D&G EMPREENDIMENTOS;;;29-11-2023;SIM;-1
RUA HERCULANO SOARES ROCHA, 801, LOJA 1, IPE, Belo Horizonte, Minas Gerais, Brasil;RUA HERCULANO SOARES ROCHA, 801, IPE, Belo Horizonte, Minas Gerais, Brasil;53.062.871 JOSE VILELA DOS SANTOS FILHO;-19.8711374;-43.9042134;30-11-2023;SIM;-1
RUA PADRE PEDRO PINTO, 6150, CONJ 2265 AO FIM LADO IMPAR, MARIA HELENA, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE PEDRO PINTO, 6150, MARIA HELENA, Belo Horizonte, Minas Gerais, Brasil;53.138.846 LUIZ ARTHUR CONCEICAO COSTA;-19.8029803;-43.9977204;07-12-2023;NÃO;-1
RUA AARAO REIS, 364, LOJA 0125 A, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA AARAO REIS, 364, CENTRO, Belo Horizonte, Minas Gerais, Brasil;ESQUINA BOEMIA;-19.9182726;-43.9340936;13-12-2023;SIM;-1
RUA CURITIBA, 1111, nan, CENTRO, Belo Horizonte, Minas Gerais, Brasil;RUA CURITIBA, 1111, CENTRO, Belo Horizonte, Minas Gerais, Brasil;53.272.438 GABRIEL LUCAS ARAUJO GONDIM;-19.9240221;-43.9427355;20-12-2023;SIM;-1
RUA JOSE DE OLIVEIRA, 535, nan, MILIONARIOS, Belo Horizonte, Minas Gerais, Brasil;RUA JOSE DE OLIVEIRA, 535, MILIONARIOS, Belo Horizonte, Minas Gerais, Brasil;52.932.235 SERGIO NEVES COSTA JUNIOR;-19.9863684;-44.0056472;20-11-2023;NÃO;-1
AVE AUGUSTO DE LIMA, 744, LOJA 164, CENTRO, Belo Horizonte, Minas Gerais, Brasil;AVE AUGUSTO DE LIMA, 744, CENTRO, Belo Horizonte, Minas Gerais, Brasil;53.022.113 WELLINGTON HENRIQUE PAIM;;;27-11-2023;NÃO;-1
RUA PERIMETRAL, 204, APT 401,BLOCO 11, PRADO, Belo Horizonte, Minas Gerais, Brasil;RUA PERIMETRAL, 204, PRADO, Belo Horizonte, Minas Gerais, Brasil;53.041.937 VANESSA AMANDA MONTANARI DIAS;-19.9197809;-43.967934;29-11-2023;NÃO;-1
AVE DOM PEDRO II, 1633, nan, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;AVE DOM PEDRO II, 1633, CARLOS PRATES, Belo Horizonte, Minas Gerais, Brasil;53.065.089 MICLEILDES SILVA SANTOS;;;30-11-2023;SIM;-1
RUA CORONEL ANTONIO PEREIRA DE MATOS, 352, nan, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;RUA CORONEL ANTONIO PEREIRA DE MATOS, 352, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;BAR LUXURIA;-19.9842779;-44.0529972;04-12-2023;NÃO;-1
RUA TEBAS, 1013, CONJ, ALTO VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;RUA TEBAS, 1013, ALTO VERA CRUZ, Belo Horizonte, Minas Gerais, Brasil;53.169.097 JOYCE DA SILVA GOMES PAULISTA;-19.9082159;-43.8911842;12-12-2023;NÃO;-1
RUA ILACIR PEREIRA LIMA, 537, LOJA: 5, SILVEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA ILACIR PEREIRA LIMA, 537, SILVEIRA, Belo Horizonte, Minas Gerais, Brasil;ALTAS HORAS CIDADE NOVA LTDA;-19.8884578;-43.9304315;13-12-2023;NÃO;-1
RUA LAGO DO JUNCO, 53, nan, JARDIM ATLANTICO, Belo Horizonte, Minas Gerais, Brasil;RUA LAGO DO JUNCO, 53, JARDIM ATLANTICO, Belo Horizonte, Minas Gerais, Brasil;52.934.201 LIDIA RAMOS DE FREITAS;-19.8453764;-43.9564671;20-11-2023;NÃO;-1
RUA ANTONIO MARIANO DE ABREU, 1030, BLOCO 14,APT 203, PAULO VI, Belo Horizonte, Minas Gerais, Brasil;RUA ANTONIO MARIANO DE ABREU, 1030, PAULO VI, Belo Horizonte, Minas Gerais, Brasil;52.934.910 PABLO LUIZ APOLINARIO PEREIRA;-19.8366663;-43.8913388;20-11-2023;NÃO;-1
RUA ARTHUR LUCCHESI, 356, LOJA,, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;RUA ARTHUR LUCCHESI, 356, SANTA HELENA, Belo Horizonte, Minas Gerais, Brasil;52.975.417 FLAVIA CRISTIANE DE ABREU ALVES;;;23-11-2023;NÃO;-1
RUA DOUTOR JOSE SEVERINO LIMA JUNIOR, 83, CONJ, NOVO SAO LUCAS, Belo Horizonte, Minas Gerais, Brasil;RUA DOUTOR JOSE SEVERINO LIMA JUNIOR, 83, NOVO SAO LUCAS, Belo Horizonte, Minas Gerais, Brasil;52.998.332 WELINGTON SILVA DO NASCIMENTO;-19.9306812;-43.9103513;24-11-2023;NÃO;-1
RUA PROFESSOR CARLOS TUNES, 10, nan, PALMEIRAS, Belo Horizonte, Minas Gerais, Brasil;RUA PROFESSOR CARLOS TUNES, 10, PALMEIRAS, Belo Horizonte, Minas Gerais, Brasil;ESPETO MAIS;-19.9697617;-43.9779764;29-11-2023;SIM;-1
RUA GENERAL SAMPAIO, 91, CONJ, POMPEIA, Belo Horizonte, Minas Gerais, Brasil;RUA GENERAL SAMPAIO, 91, POMPEIA, Belo Horizonte, Minas Gerais, Brasil;53.088.096 AUTIERES RODRIGUES DE JESUS;-19.9100428;-43.9082164;04-12-2023;NÃO;-1
AVE OTACILIO NEGRAO DE LIMA, 10700, nan, BRAUNAS, Belo Horizonte, Minas Gerais, Brasil;AVE OTACILIO NEGRAO DE LIMA, 10700, BRAUNAS, Belo Horizonte, Minas Gerais, Brasil;MIRANTE PAMPULHA;;;15-12-2023;NÃO;-1
RUA PADRE PEDRO PINTO, 2864, nan, LETICIA, Belo Horizonte, Minas Gerais, Brasil;RUA PADRE PEDRO PINTO, 2864, LETICIA, Belo Horizonte, Minas Gerais, Brasil;52.955.329 ANA CLARA TEIXEIRA DOS SANTOS;-19.8038604;-43.9798146;21-11-2023;NÃO;-1
RUA JOAQUIM FRANCISCO DA SILVEIRA, 770, nan, IPIRANGA, Belo Horizonte, Minas Gerais, Brasil;RUA JOAQUIM FRANCISCO DA SILVEIRA, 770, IPIRANGA, Belo Horizonte, Minas Gerais, Brasil;52.955.915 TIAGO WALLACE CONCEICAO GOMES;-19.8818729;-43.9350099;21-11-2023;NÃO;-1
AVE SENADOR LEVINDO COELHO, 4333, QUADRA, PETROPOLIS, Belo Horizonte, Minas Gerais, Brasil;AVE SENADOR LEVINDO COELHO, 4333, PETROPOLIS, Belo Horizonte, Minas Gerais, Brasil;53.026.021 GABRIELA RIBEIRO DUARTE;;;28-11-2023;NÃO;-1
AVE VILARINHO, 365, ANDAR SEGUNDO, VILA CLORIS, Belo Horizonte, Minas Gerais, Brasil;AVE VILARINHO, 365, VILA CLORIS, Belo Horizonte, Minas Gerais, Brasil;53.150.805 PEDRO HENRIQUE CAMPOS DOS SANTOS;;;09-12-2023;NÃO;-1
RUA SILVA ALVARENGA, 353, LETRA B, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RUA SILVA ALVARENGA, 353, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;53.171.920 FERNANDO FERREIRA;-19.8948487;-43.898423;12-12-2023;NÃO;-1
RUA ALVARENGA PEIXOTO, 521, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA ALVARENGA PEIXOTO, 521, LOURDES, Belo Horizonte, Minas Gerais, Brasil;ESQUINA LOURDES;-19.9312039;-43.9425777;15-12-2023;SIM;-1
RUA CONSELHEIRO QUINTILIANO SILVA, 55, LOJA: 2 e 3, SANTO ANTONIO, Belo Horizonte, Minas Gerais, Brasil;RUA CONSELHEIRO QUINTILIANO SILVA, 55, SANTO ANTONIO, Belo Horizonte, Minas Gerais, Brasil;VILA DO ESPETO;-19.9404754;-43.9452073;23-11-2023;SIM;-1
RUA GONCALVES DIAS, 2904, nan, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;RUA GONCALVES DIAS, 2904, SANTO AGOSTINHO, Belo Horizonte, Minas Gerais, Brasil;HOJE TEM;-19.9274656;-43.9525571;25-11-2023;SIM;-1
RUA FERNANDES TOURINHO, 335, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA FERNANDES TOURINHO, 335, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;MY AFTER;-19.939033;-43.9375617;06-12-2023;SIM;-1
AVE ANTONIO ABRAHAO CARAM, 616, nan, SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;AVE ANTONIO ABRAHAO CARAM, 616, SAO JOSE, Belo Horizonte, Minas Gerais, Brasil;MINEIRAO SPORT BAR;;;10-12-2023;NÃO;-1
RUA ILACIR PEREIRA LIMA, 537, LOJA: 05, SILVEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA ILACIR PEREIRA LIMA, 537, SILVEIRA, Belo Horizonte, Minas Gerais, Brasil;MR FLAVIO BAR E RESTAURANTE LTDA;-19.8884578;-43.9304315;12-12-2023;NÃO;-1
RUA BURNIER, 33, nan, CASA BRANCA, Belo Horizonte, Minas Gerais, Brasil;RUA BURNIER, 33, CASA BRANCA, Belo Horizonte, Minas Gerais, Brasil;53.214.539 KEVEN DE BRITO GONZAGA;-19.9022128;-43.8892448;15-12-2023;NÃO;-1
AVE FRANCISCO SA, 156, nan, PRADO, Belo Horizonte, Minas Gerais, Brasil;AVE FRANCISCO SA, 156, PRADO, Belo Horizonte, Minas Gerais, Brasil;CRISE BAR LTDA;;;01-09-2021;NÃO;-1
AVE GASTAO DEMETRIO MAIA, 11, nan, JARDIM GUANABARA, Belo Horizonte, Minas Gerais, Brasil;AVE GASTAO DEMETRIO MAIA, 11, JARDIM GUANABARA, Belo Horizonte, Minas Gerais, Brasil;FILIPE GOMES DOS SANTOS 12403025682;;;30-07-2021;NÃO;-1
RUA ANA DE ALVARENGA CAMPOS, 417, LOJA 1, CEU AZUL, Belo Horizonte, Minas Gerais, Brasil;RUA ANA DE ALVARENGA CAMPOS, 417, CEU AZUL, Belo Horizonte, Minas Gerais, Brasil;ESPETO BOI NA BRASA;;;04-08-2021;NÃO;-1
BEC FREI MARIANO, 192, CASA,CASA,CASA,CASA, SAO FRANCISCO DAS CHAGAS, Belo Horizonte, Minas Gerais, Brasil;BEC FREI MARIANO, 192, SAO FRANCISCO DAS CHAGAS, Belo Horizonte, Minas Gerais, Brasil;B ACAI;;;16-08-2021;NÃO;-1
RUA TUCUMAN, 482, CONJ, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RUA TUCUMAN, 482, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;STEFANINI CIA;-19.8972355;-43.8990169;22-08-2021;NÃO;-1
RUA MARIA ROSA DA SILVA, 604, CONJ INTERFONE 1 OU 4, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA MARIA ROSA DA SILVA, 604, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;SK LANCHES;-19.7890885;-43.9854608;22-08-2021;NÃO;-1
RUA DONA HELENA, 141, CONJ, NOVA CINTRA, Belo Horizonte, Minas Gerais, Brasil;RUA DONA HELENA, 141, NOVA CINTRA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE DA VOVO;-19.952692;-43.9871046;24-08-2021;NÃO;-1
AVE TERESA CRISTINA, 5330, LOJA, BETANIA, Belo Horizonte, Minas Gerais, Brasil;AVE TERESA CRISTINA, 5330, BETANIA, Belo Horizonte, Minas Gerais, Brasil;BAR E RESTAURANTE ACONCHEGO;;;24-08-2021;NÃO;-1
RUA SERRA FORMOSA, 20, APT 203, RIBEIRO DE ABREU, Belo Horizonte, Minas Gerais, Brasil;RUA SERRA FORMOSA, 20, RIBEIRO DE ABREU, Belo Horizonte, Minas Gerais, Brasil;COMIDA MINEIRA 13;-19.8239444;-43.9001778;25-08-2021;NÃO;-1
RUA ANTONIO ALEIXO, 592, nan, LOURDES, Belo Horizonte, Minas Gerais, Brasil;RUA ANTONIO ALEIXO, 592, LOURDES, Belo Horizonte, Minas Gerais, Brasil;EL MAI;-19.9328458;-43.9464671;27-08-2021;SIM;-1
RUA DOS JAVAES, 428, nan, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RUA DOS JAVAES, 428, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;MAE E FILHA - TEMPERO DE CASA;-19.8260795;-43.9821302;27-08-2021;NÃO;-1
RUA MEDEIROS, 105, CONJ, MINASLANDIA, Belo Horizonte, Minas Gerais, Brasil;RUA MEDEIROS, 105, MINASLANDIA, Belo Horizonte, Minas Gerais, Brasil;HUNGRYSHARK;-19.8521553;-43.9296026;02-08-2021;NÃO;-1
RUA SAO LAZARO, 205, nan, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA SAO LAZARO, 205, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;BLACK TOP;-19.9015744;-43.9263416;04-08-2021;NÃO;-1
RUA DAS PETUNIAS, 2133, CONJ, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;RUA DAS PETUNIAS, 2133, LINDEIA, Belo Horizonte, Minas Gerais, Brasil;ESPETINHO DO ROXO;-19.9750394;-44.0465208;11-08-2021;NÃO;-1
RUA COCAES, 693, CASA, ESPLANADA, Belo Horizonte, Minas Gerais, Brasil;RUA COCAES, 693, ESPLANADA, Belo Horizonte, Minas Gerais, Brasil;BAR DO FABIO;;;12-08-2021;NÃO;-1
RUA ILHA DE MALTA, 87, CASA, SAO GABRIEL, Belo Horizonte, Minas Gerais, Brasil;RUA ILHA DE MALTA, 87, SAO GABRIEL, Belo Horizonte, Minas Gerais, Brasil;BAR MINAS & BAHIA;-19.8519783;-43.9160685;17-08-2021;NÃO;-1
RUA ALIPIO DE MELO, 70, CASA, JARDIM MONTANHES, Belo Horizonte, Minas Gerais, Brasil;RUA ALIPIO DE MELO, 70, JARDIM MONTANHES, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE KIGOSTO;-19.9068687;-43.9831059;22-08-2021;NÃO;-1
RUA DOS BENEDITINOS, 177, CONJ, PLANALTO, Belo Horizonte, Minas Gerais, Brasil;RUA DOS BENEDITINOS, 177, PLANALTO, Belo Horizonte, Minas Gerais, Brasil;WR RESTAURANTE E HAMBURGUERIA;-19.8436968;-43.9421088;24-08-2021;NÃO;-1
RUA DALMI CECILIO, 26, nan, JARDIM GUANABARA, Belo Horizonte, Minas Gerais, Brasil;RUA DALMI CECILIO, 26, JARDIM GUANABARA, Belo Horizonte, Minas Gerais, Brasil;TO COM FOME PIZZARIA HAMBURGUERIA;-19.8270895;-43.9404234;19-08-2021;NÃO;-1
AVE GENERAL OLIMPIO MOURAO FILHO, 811, nan, PLANALTO, Belo Horizonte, Minas Gerais, Brasil;AVE GENERAL OLIMPIO MOURAO FILHO, 811, PLANALTO, Belo Horizonte, Minas Gerais, Brasil;ACAI PLANALTO BH;;;30-08-2021;SIM;-1
AVE DO CONTORNO, 6458, nan, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;AVE DO CONTORNO, 6458, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;LEMME S CRINGE BAR E LANCHONETE LTDA;;;30-08-2021;SIM;-1
AVE CLARA NUNES, 55, nan, RENASCENCA, Belo Horizonte, Minas Gerais, Brasil;AVE CLARA NUNES, 55, RENASCENCA, Belo Horizonte, Minas Gerais, Brasil;STOCK BEER;;;02-09-2021;SIM;-1
RUA DEPUTADO SEBASTIAO NASCIMENTO, 626, nan, PALMEIRAS, Belo Horizonte, Minas Gerais, Brasil;RUA DEPUTADO SEBASTIAO NASCIMENTO, 626, PALMEIRAS, Belo Horizonte, Minas Gerais, Brasil;GERALDINHO BAR;-19.9712422;-43.9763415;30-07-2021;NÃO;-1
RUA FUED MANSUR KFURI, 212, nan, DOM SILVERIO, Belo Horizonte, Minas Gerais, Brasil;RUA FUED MANSUR KFURI, 212, DOM SILVERIO, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE COMIDA MINEIRA DA BEL;-19.8562699;-43.9039362;04-08-2021;NÃO;-1
AVE DO CONTORNO, 1505, nan, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;AVE DO CONTORNO, 1505, FLORESTA, Belo Horizonte, Minas Gerais, Brasil;CLUBE FLORESTA;;;04-08-2021;NÃO;-1
RUA SANTAREM, 327, CONJ, NOVA CINTRA, Belo Horizonte, Minas Gerais, Brasil;RUA SANTAREM, 327, NOVA CINTRA, Belo Horizonte, Minas Gerais, Brasil;DANYS GOUMERT;-19.9480514;-43.9925593;04-08-2021;NÃO;-1
RUA SAO JOAQUIM, 240, nan, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;RUA SAO JOAQUIM, 240, SAGRADA FAMILIA, Belo Horizonte, Minas Gerais, Brasil;SAGRADA ESQUINA;-19.8976363;-43.9208536;05-08-2021;SIM;-1
AVE PORTUGAL, 4020, nan, JARDIM ATLANTICO, Belo Horizonte, Minas Gerais, Brasil;AVE PORTUGAL, 4020, JARDIM ATLANTICO, Belo Horizonte, Minas Gerais, Brasil;CANTINHO DA FIA;;;05-08-2021;NÃO;-1
RUA DOS ASTECAS, 2722, LOJA: 1, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RUA DOS ASTECAS, 2722, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;FIA BAR E RESTAURANTE;-19.8317919;-43.9768669;26-06-2024;SIM;11
AVE JOAO XXIII, 29, LOJA:8,, ALIPIO DE MELO, Belo Horizonte, Minas Gerais, Brasil;AVE JOAO XXIII, 29, ALIPIO DE MELO, Belo Horizonte, Minas Gerais, Brasil;FRANGO FRITO;;;11-08-2021;SIM;-1
RUA APORE, 135, nan, APARECIDA, Belo Horizonte, Minas Gerais, Brasil;RUA APORE, 135, APARECIDA, Belo Horizonte, Minas Gerais, Brasil;RESTAURANTE E LANCHONETE DA MARISA - COMIDA MINEIRA;-19.8893614;-43.9544632;12-08-2021;SIM;-1
AVE PRESIDENTE CARLOS LUZ, 700, nan, CAICARAS, Belo Horizonte, Minas Gerais, Brasil;AVE PRESIDENTE CARLOS LUZ, 700, CAICARAS, Belo Horizonte, Minas Gerais, Brasil;PIZZA ANAPOLIS CAICARA;;;12-08-2021;SIM;-1
AVE PRUDENTE DE MORAIS, 245, LOJA:02,, SANTO ANTONIO, Belo Horizonte, Minas Gerais, Brasil;AVE PRUDENTE DE MORAIS, 245, SANTO ANTONIO, Belo Horizonte, Minas Gerais, Brasil;PIZZA ANAPOLIS SANTO ANTONIO;;;19-08-2021;SIM;-1
AVE LIEGE, 191, nan, JARDIM DOS COMERCIARIOS, Belo Horizonte, Minas Gerais, Brasil;AVE LIEGE, 191, JARDIM DOS COMERCIARIOS, Belo Horizonte, Minas Gerais, Brasil;BUTECO BEER;;;16-08-2021;NÃO;-1
RUA ITAPETININGA, 157, LOJA 11, FLAVIO DE OLIVEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA ITAPETININGA, 157, FLAVIO DE OLIVEIRA, Belo Horizonte, Minas Gerais, Brasil;43.280.331 ALEXSANDRO MEDEIROS FERNANDES;-20.0000748;-44.0031576;25-08-2021;SIM;-1
RUA COELHO NETO, 158, nan, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;RUA COELHO NETO, 158, SANTA MONICA, Belo Horizonte, Minas Gerais, Brasil;SANGUINETTI DELIVERY;-19.8265728;-43.9731539;02-08-2021;NÃO;-1
RUA MARIA ROSA DA SILVA, 253, CASA, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;RUA MARIA ROSA DA SILVA, 253, MANTIQUEIRA, Belo Horizonte, Minas Gerais, Brasil;COMIDA DA NELY;-19.7890885;-43.9854608;02-08-2021;NÃO;-1
RUA EUCLIDES ANDRADE, 4, nan, SANTO ANDRE, Belo Horizonte, Minas Gerais, Brasil;RUA EUCLIDES ANDRADE, 4, SANTO ANDRE, Belo Horizonte, Minas Gerais, Brasil;LACERDA BAR;-19.9036834;-43.9553219;04-08-2021;SIM;-1
RUA ORENOCO, 117, LOJA 01, CARMO, Belo Horizonte, Minas Gerais, Brasil;RUA ORENOCO, 117, CARMO, Belo Horizonte, Minas Gerais, Brasil;PENIDO GASTRONOMIA;-19.9405333;-43.9298326;04-08-2021;SIM;-1
RUA CORONEL JOSE SOARES, 476, CASA C, GLORIA, Belo Horizonte, Minas Gerais, Brasil;RUA CORONEL JOSE SOARES, 476, GLORIA, Belo Horizonte, Minas Gerais, Brasil;D'ELICIAS DA VOVO JO;-19.9029753;-44.0054705;09-08-2021;NÃO;-1
RUA RUBI, 369, LOJA, PRADO, Belo Horizonte, Minas Gerais, Brasil;RUA RUBI, 369, PRADO, Belo Horizonte, Minas Gerais, Brasil;DARIOLI CERVEJAS;-19.9259792;-43.9625819;17-08-2021;SIM;-1
AVE GUARAPARI, 844, nan, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;AVE GUARAPARI, 844, SANTA AMELIA, Belo Horizonte, Minas Gerais, Brasil;ESPETO SANTA AMELIA;;;17-08-2021;SIM;-1
RUA BONFIM, 513, nan, BONFIM, Belo Horizonte, Minas Gerais, Brasil;RUA BONFIM, 513, BONFIM, Belo Horizonte, Minas Gerais, Brasil;RESENHA BAR E PESTISCARIA;-19.9101045;-43.9485308;25-08-2021;NÃO;-1
PCA MIGUEL ARCANJO PARREIRAS, 295, CASA A, SAO MARCOS, Belo Horizonte, Minas Gerais, Brasil;PCA MIGUEL ARCANJO PARREIRAS, 295, SAO MARCOS, Belo Horizonte, Minas Gerais, Brasil;BAR E MERCEARIA DO FERNANDO;;;30-08-2021;SIM;-1
RUA UARIRA, 29, CONJ IMPAR, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;RUA UARIRA, 29, SAO GERALDO, Belo Horizonte, Minas Gerais, Brasil;BAR DO GIRAFA;-19.8998923;-43.8906479;30-07-2021;NÃO;-1
RUA PASTOR BELMIRO AMORIM, 135, CASA,LOJA, VILA VISTA ALEGRE, Belo Horizonte, Minas Gerais, Brasil;RUA PASTOR BELMIRO AMORIM, 135, VILA VISTA ALEGRE, Belo Horizonte, Minas Gerais, Brasil;BAR 100 SERROTE;-19.9526475;-43.9891463;02-08-2021;NÃO;-1
AVE PRESIDENTE CARLOS LUZ, 3001, LOJA:PA03,PAVMTO:3,, CAICARAS, Belo Horizonte, Minas Gerais, Brasil;AVE PRESIDENTE CARLOS LUZ, 3001, CAICARAS, Belo Horizonte, Minas Gerais, Brasil;SPOLETO SHOPPING DEL REY;;;04-08-2021;SIM;-1
AVE ANTONIO ABRAHAO CARAM, 1001, LOJA 09, SAO LUIZ, Belo Horizonte, Minas Gerais, Brasil;AVE ANTONIO ABRAHAO CARAM, 1001, SAO LUIZ, Belo Horizonte, Minas Gerais, Brasil;MINERA BIER;;;02-08-2021;SIM;-1
RUA PAULO TIMOTEO NASCIMENTO, 166, CONJ, SANTA CRUZ, Belo Horizonte, Minas Gerais, Brasil;RUA PAULO TIMOTEO NASCIMENTO, 166, SANTA CRUZ, Belo Horizonte, Minas Gerais, Brasil;DELICIAS DA POPS;-19.879677;-43.9444214;17-08-2021;NÃO;-1
RUA SILVIO DE MATOS, 117, CASA 2, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;RUA SILVIO DE MATOS, 117, CAMARGOS, Belo Horizonte, Minas Gerais, Brasil;PURO SABOR DO CAMPO;-19.9421387;-44.0210938;19-08-2021;NÃO;-1
RUA ANTONIO DE ALBUQUERQUE, 448, LOJA:05,, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;RUA ANTONIO DE ALBUQUERQUE, 448, SAVASSI, Belo Horizonte, Minas Gerais, Brasil;QUINTAL SAVASSI;-19.938954;-43.9322878;23-08-2021;SIM;-1
RUA NOSSA SENHORA APARECIDA, 83, nan, CORUMBIARA, Belo Horizonte, Minas Gerais, Brasil;RUA NOSSA SENHORA APARECIDA, 83, CORUMBIARA, Belo Horizonte, Minas Gerais, Brasil;CLAUDIO GOMES NEVES 85742279604;-20.009318;-44.0130871;27-08-2021;NÃO;-1
AVE PORTUGAL, 1654, nan, JARDIM ATLANTICO, Belo Horizonte, Minas Gerais, Brasil;AVE PORTUGAL, 1654, JARDIM ATLANTICO, Belo Horizonte, Minas Gerais, Brasil;ARENA PAMPULHA BEACH;;;30-07-2021;NÃO;-1
AVE PROFESSOR MARIO WERNECK, 2128, LOJA 8, BURITIS, Belo Horizonte, Minas Gerais, Brasil;AVE PROFESSOR MARIO WERNECK, 2128, BURITIS, Belo Horizonte, Minas Gerais, Brasil;RAQUEL DO CARMO RAMOS;;;03-08-2021;NÃO;-1
RUA MONTEIRO LOBATO, 67, nan, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;RUA MONTEIRO LOBATO, 67, OURO PRETO, Belo Horizonte, Minas Gerais, Brasil;SABORES DA LICA;-19.8724688;-43.9847008;06-08-2021;SIM;-1
RUA SANTO ISIDORO, 9, nan, PAULO VI, Belo Horizonte, Minas Gerais, Brasil;RUA SANTO ISIDORO, 9, PAULO VI, Belo Horizonte, Minas Gerais, Brasil;HOUSE BAR;-19.8369064;-43.8899455;11-08-2021;NÃO;-1
